id,filename,title,score
1513489592988704777,data/images921.jpeg,Meatball burger,0.382
1581737736246992897,data/images923.jpeg,Doce de leite cannoli,0.59
1688994564684619776,data/images924.jpeg,"Pie, mash, peas and gravy",0.926
1505351992390131719,data/images925.jpeg,Bavarian beast,0.423
1791186114465730985,data/images928.jpeg,Loaded Fries,0.817
1523424490071334912,data/images929.jpeg,Chili dog,0.515
1782515566768459785,data/images930.jpeg,Steak and onion bun,0.656
1483487604955918345,data/images931.jpeg,Hot dog,0.559
1561808299133177856,data/images932.jpeg,Two steak tacos,0.229
1466817177776971785,data/images934.jpeg,Cottage pie,0.565
1525802178149076992,data/images936.jpeg,Chicken tenders and fries,0.912
1573656164834877442,data/images937.jpeg,Cheeseburger and chips,0.164
1653371503113560065,data/images938.jpeg,Vegan pie and chips,0.4
1828067737089822896,data/images939.jpeg,"Pie, chips and gravy",0.358
1893346861286604942,data/images943.jpeg,Special steak pie cheeseburger,0.583
100085,data/images944.jpeg,Pickle on a Stick,0.337
1469000145471774728,data/images946.jpeg,"Pie, chips and gravy",0.517
1876429388914520269,data/images947.jpeg,Chicken curry and chips,0.455
1462857564715114498,data/images948.jpeg,The Steyning stack,0.778
1840424915662447008,data/images949.jpeg,Chicken Balti Pie,0.351
1860047413840609285,data/images951.jpeg,Burger,0.116
1575196776868753409,data/images952.jpeg,Sausages in tortilla,0.646
1482079260349444097,data/images953.jpeg,Chicken tikka masala,0.5
1855245762982023584,data/images956.jpeg,Battered fish sandwich,0.613
1920758593105621301,data/images957.jpeg,Beef burger and chips,0.518
1687077619139801089,data/images962.jpeg,Katsu chicken and rice,0.948
1581005828873539584,data/images963.jpeg,Brisket tacos,0.826
1484513891665293323,data/images964.jpeg,Double cheese smash burger,0.556
1496867721371430912,data/images965.jpeg,Pulled pork hot dog,0.898
1596835149282684928,data/images967.jpeg,Pie and mash with gravy,0.782
1622232449609568257,data/images969.jpeg,"Sausage, chips and stuffing",0.724
1624376147696840705,data/images970.jpeg,Wigan kebab with chips,0.231
1564017583006810114,data/images971.jpeg,Buffalo chicken fries,0.858
1517879669823086593,data/images972.jpeg,Bacon cheeseburger,0.854
1487136864498765827,data/images974.jpeg,Philly cheesesteak,0.51
1646232780316229632,data/images975.jpeg,Wood fired pizza,0.756
1898364204026831192,data/images976.jpeg,Bombay chicken curry,0.862
1758794007520387346,data/images977.jpeg,Pepperoni pizza,0.73
1502728459323387906,data/images978.jpeg,Sziros Kenyer,0.223
1624786741084184577,data/images979.jpeg,Katsu chicken curry,0.912
1911417257428648143,data/images980.jpeg,Burger,0.201
100176,data/images981.jpeg,Tivoli Brötchen,0.669
1928121109779546340,data/images982.jpeg,New York loaded fries,0.835
1458481399544094725,data/images985.jpeg,Match day pie,0.622
1666578724886650881,data/images986.jpeg,Churrasquito,0.61
1617599914938142746,data/images987.jpeg,Cheesy bacon chips,0.686
1508884001569841160,data/images988.jpeg,The spicy dog,0.585
1476931041013215236,data/images989.jpeg,Currywurst and a beer,0.607
1853198001692414271,data/images990.jpeg,Ground Meat Concoction,0.357
1611723174063882240,data/images992.jpeg,Cheeseburger,0.143
1959667511605006367,data/images993.jpeg,Chicken katsu burger,0.814
1521087576861458432,data/images996.jpeg,Sausage and chips,0.538
1629105104870641664,data/images997.jpeg,Currywurst mit pommes,0.892
1824764736614834394,data/images998.jpeg,Cheese pizza,0.148
1605915582406197254,data/images1000.jpeg,Curry goat and chips,0.846
1488196084350570500,data/images1001.jpeg,Tropeiro,0.829
1883618860592775643,data/images1003.jpeg,"Pie, mash and liquor",0.364
1476595559049924614,data/images1006.jpeg,Steak pie and mushy peas,0.287
1518269156159860740,data/images1008.jpeg,Pick and mix,0.141
1945888065110585423,data/images1009.jpeg,Roast potatoes,0.42
1715059635030208920,data/images1011.jpeg,Hot dog,0.271
1501972692936888325,data/images1012.jpeg,Chicken burger,0.075
1685219805954007040,data/images1013.jpeg,Meatball sub,0.851
1816195133907272164,data/images1014.jpeg,French fries,0.329
1545912061124820992,data/images1015.jpeg,Poutine,0.514
1891902600942911642,data/images1018.jpeg,Salt and pepper chicken loaded fries,0.846
1543338932775124992,data/images1020.jpeg,Tequeño,0.84
1508870704283926536,data/images1022.jpeg,Curry chips,0.244
100003,data/images1025.jpeg,Crab sandwich,0.679
1586714416866902016,data/images1026.jpeg,Double bacon cheeseburger,0.885
1632091920649289731,data/images1027.jpeg,Churros with Nutella,0.796
1492490193634484228,data/images1028.jpeg,Pulled pork and beef brisket roll,0.823
1744435924400783787,data/images1029.jpeg,"Pie, chips, gravy and peas",0.783
1841856428937490608,data/images1031.jpeg,Fish finger baguette,0.559
1499802308317753349,data/images1032.jpeg,Curry and sausage loaded fries,0.689
1491852321868980224,data/images1033.jpeg,Bratwurst with onions,0.858
1547146042910597120,data/images1034.jpeg,Fish and chips,0.877
1509274570376851464,data/images1035.jpeg,Chicken strips,0.886
1494296959825371140,data/images1036.jpeg,Hot dog topped with cheese,0.616
1620867294032449537,data/images1037.jpeg,Chicken tikka and mint yoghurt wrap,0.927
1845821972472566102,data/images1038.jpeg,"Sausages, chips and curry sauce",0.508
1557078113783349248,data/images1039.jpeg,Crisps and peanuts,0.351
100328,data/images1040.jpeg,Crispy chicken sandwich,0.297
1845092859994632529,data/images1041.jpeg,Fried chicken sharing platter,0.895
1619363295491940356,data/images1042.jpeg,Hunters chicken and chips,0.895
1657827506123157505,data/images1043.jpeg,Pizza slice,0.785
1719368283432853606,data/images1044.jpeg,Dirty dawg,0.906
1599086614311219200,data/images1047.jpeg,Giant yorkshire pudding wrap,0.914
1492450128984264705,data/images1048.jpeg,Chicken tenders and waffle chips,0.909
1716429107481694682,data/images1049.jpeg,Butter chicken tikka and rice,0.901
1551210040849321984,data/images1050.jpeg,Loaded hash browns,0.835
1629272826287882241,data/images1051.jpeg,Pepperoni and cheese rolls,0.773
1636671738011439107,data/images1053.jpeg,Hot dog and prime,0.343
1506317033528516609,data/images1056.jpeg,Onion bhajis and chips,0.862
1649005407761838080,data/images1058.jpeg,Chinese box,0.834
1689075953660465154,data/images1059.jpeg,Sonoran hot dog,0.324
1488863148014723079,data/images1060.jpeg,Deep fried cheese in a roll,0.737
1865109422386606504,data/images1062.jpeg,The hawk burger,0.534
1738614707076948134,data/images1063.jpeg,Salt and chili chicken chips,0.721
1949890739585925577,data/images1064.jpeg,Buffalo chicken,0.919
1839032400820523305,data/images1065.jpeg,Stadionplatte,0.378
1555271609769943043,data/images1068.jpeg,1/2lb bacon cheeseburger,0.65
1558491999979937792,data/images1069.jpeg,Chicken curry,0.36
1504584017856720938,data/images1070.jpeg,Chilli cheese dog,0.738
1510738330748698639,data/images1071.jpeg,Smothered tots,0.603
1660771650290212866,data/images1072.jpeg,Choripan,0.859
1541816108268879873,data/images1073.jpeg,Curry cheese chips,0.552
1843999254773411963,data/images1075.jpeg,Steak pie,0.406
1842926867705421901,data/images1076.jpeg,Cheesy chips,0.408
1809706935467250110,data/images1078.jpeg,Cob with chips and a sausage,0.37
1468262646185181189,data/images1080.jpeg,Greek chicken wrap,0.522
1888588542114210167,data/images1081.jpeg,"The ""Moms bad boy"" hot dog",0.327
1757067437848039565,data/images1082.jpeg,Spicy salami pizza,0.79
1579142957793710080,data/images1083.jpeg,BBQ bacon loaded fries,0.85
1856438637061386410,data/images1084.jpeg,Pea Wack Stew,0.352
1516483107398066179,data/images1086.jpeg,"Duck burger, duck wrap and duck salad",0.779
1881372742819467545,data/images1087.jpeg,Pit Master Box,0.63
1521523886487187457,data/images1088.jpeg,Chicken burger,0.668
1557362306870288385,data/images1090.jpeg,Pepperoni pizza twist,0.892
1636075069855154178,data/images1091.jpeg,Burger with gherkins,0.116
1874490847288574163,data/images1093.jpeg,German doner kebab,0.771
1845257389190041647,data/images1094.jpeg,Sausage wrap,0.298
1796051220462743751,data/images1095.jpeg,Veggie burger,0.211
1743648572376010913,data/images1097.jpeg,Footlong sausage roll,0.901
1628109173832417292,data/images1098.jpeg,Burger,0.107
1710334737846292660,data/images1099.jpeg,Cheeseburger,0.819
1521421887800328193,data/images1100.jpeg,Sticky rice and coconut,0.513
1514221051152060420,data/images1101.jpeg,Rocks burger,0.763
1650530308813406208,data/images1102.jpeg,Cheeseburger,0.126
100332,data/images1104.jpeg,Chicken Sandwhich,0.848
1505518979535753224,data/images1105.jpeg,"Chicken, chips and cheese baguette",0.603
1692890492323692798,data/images1106.jpeg,Tikkabab,0.918
1691503317237506048,data/images1107.jpeg,Berries,0.737
1584933748126404609,data/images1110.jpeg,Sausage in lompe,0.502
1520415002347323394,data/images1111.jpeg,Loaded fries and loaded hot dog,0.825
1913675815738605958,data/images1112.jpeg,Sausage on a stick,0.549
1774814788687647184,data/images1113.jpeg,Beer and a burger,0.618
1866921510046487035,data/images1114.jpeg,Toad in the hole,0.604
1676726376911568901,data/images1115.jpeg,Pulled pork nachos,0.625
1878158137426903242,data/images1116.jpeg,BBQ pulled pork,0.457
1461758600775405580,data/images1117.jpeg,Sausage roll,0.128
100286,data/images1119.jpeg,"Pie, peas and gravy",0.135
100122,data/images1120.jpeg,Chicken tenders with chips,0.682
1600581040757686280,data/images1121.jpeg,Prime and a hot dog,0.271
1962561471302263049,data/images1123.jpeg,"Pie, chips, peas and gravy",0.785
1508915062660075524,data/images1125.jpeg,Poutine and a beer,0.43
1623683244376956929,data/images1126.jpeg,Krakauer,0.797
1522607487530250241,data/images1127.jpeg,Pulled pork sandwich,0.207
1515642724283789316,data/images1128.jpeg,Sánguche de potito,0.325
1719782783562784819,data/images1130.jpeg,Cheeseburger,0.076
1529198246161154048,data/images1131.jpeg,Pork sandwich,0.834
1559572312973787136,data/images1133.jpeg,Meat and potato pie,0.717
1573022187887513602,data/images1134.jpeg,Cheeseburger,0.102
1912571138019836202,data/images1136.jpeg,Sausage and chips,0.19
1647942433823399936,data/images1138.jpeg,Chicken and chips,0.85
1697927534283804808,data/images1139.jpeg,Double fried chicken burger with cheese,0.871
1500101770491617285,data/images1140.jpeg,"Chicken tikka, naan and masala fries",0.866
1667709309008969728,data/images1141.jpeg,Pizza slice,0.273
1881793859950367130,data/images1142.jpeg,Loaded fries,0.625
1819372696536601027,data/images1143.jpeg,Burger in amusing bun,0.632
1627355116561920003,data/images1144.jpeg,Poutine,0.76
1582374949234565121,data/images1145.jpeg,"Pie, chips and gravy",0.816
1771529174760468884,data/images1146.jpeg,Chicken and chips,0.471
1482764531386535939,data/images1147.jpeg,Cornish pasty,0.546
1623740971350458369,data/images1148.jpeg,Hot dog,0.681
1540266057180536833,data/images1150.jpeg,Spaghetti and french toast,0.637
1782509354370859279,data/images1151.jpeg,Steak sandwich,0.649
1761327991928308166,data/images1154.jpeg,Chicken schnitzel burger,0.479
100009,data/images1155.jpeg,Four pierogi,0.412
1523393928333987840,data/images1156.jpeg,Fried banana,0.657
100210,data/images1158.jpeg,Double cheeseburger and chips,0.639
1507763660084686849,data/images1159.jpeg,Crinkle chips,0.637
1835004760610816254,data/images1160.jpeg,Cheeseburger,0.52
1568320749626073090,data/images1161.jpeg,Chocolate croissant,0.271
1486385470795833345,data/images1162.jpeg,Macaroni pie,0.592
1519426466584399875,data/images1163.jpeg,Korean fried chicken,0.634
1866550558200565851,data/images1164.jpeg,Pie and mash,0.084
1931691365961789898,data/images1165.jpeg,Dry aged rib-cap cheese burger,0.691
1944697413589246462,data/images1167.jpeg,The Breakfast Box,0.917
1631006554915852300,data/images1168.jpeg,Chicken burger,0.099
1834922574939087075,data/images1170.jpeg,Breakfast,0.602
1565740213518979074,data/images1172.jpeg,Sausage and bread,0.274
1654180158687924251,data/images1173.jpeg,Loaded fries,0.266
1754903194180735143,data/images1174.jpeg,Double bacon cheeseburger,0.543
1498018544361127943,data/images1177.jpeg,Cumberland hot dog,0.9
1570027664928374784,data/images1179.jpeg,Cheesy nachos,0.086
1857855591403893126,data/images1181.jpeg,Bovril,0.229
1782112553293799611,data/images1182.jpeg,Nachos,0.332
1936531174580429170,data/images1184.jpeg,Potato pierogis,0.534
1596989540870156288,data/images1185.jpeg,Smoked sausage and slaw sandwich,0.624
1842632125175988320,data/images1187.jpeg,BBQ chicken pizza,0.802
1752759225137140145,data/images1188.jpeg,Biscoff doughnut,0.773
1903823174246035876,data/images1189.jpeg,Chicken tenders,0.395
1472646599763501058,data/images1192.jpeg,"Pie, mash, mushy peas and gravy",0.301
1895968309453177309,data/images1193.jpeg,Hot dog and chips,0.565
1527400063118491649,data/images1194.jpeg,Pizza slice,0.61
100440,data/images1196.jpeg,11 Elftalletje,0.382
1690780605959520258,data/images1197.jpeg,Scotch egg,0.383
1589324511903907841,data/images1198.jpeg,Buffalo chicken and chips,0.607
1710092921649631313,data/images1200.jpeg,Pizza and beer,0.62
1964705031300743522,data/images1201.jpeg,"Pie, mash, peas and gravy",0.766
100155,data/images1202.jpeg,Chilli cheese burger,0.843
100455,data/images1203.jpeg,Cheese fries,0.791
1693694159016567295,data/images1205.jpeg,Loaded fries,0.966
1481248165131083780,data/images1208.jpeg,Tropeiro,0.759
1790485853023662295,data/images1210.jpeg,Burnt end doritos nachos,0.553
1923697522167398448,data/images1211.jpeg,"Donor meat, chips and cheese pie",0.276
1622332670595284992,data/images1212.jpeg,Burgers and kebabs,0.733
100153,data/images1213.jpeg,"""Runza""",0.259
1934527155024564583,data/images1214.jpeg,Gyros,0.711
1663904430641512450,data/images1216.jpeg,Hot dog,0.326
1729964675029246310,data/images1217.jpeg,Chimichurri steak and chips,0.595
1956396760546562175,data/images1218.jpeg,Steak pie,0.87
1476304534930698246,data/images1220.jpeg,Pitchside McDonalds,0.533
1891555481375723849,data/images1221.jpeg,Salt and pepper chilli chicken,0.671
1665774825179078656,data/images1222.jpeg,Bacon cheeseburger,0.943
1688644803154604032,data/images1223.jpeg,Sicilian pizza slice,0.052
1839209054532452550,data/images1224.jpeg,Seoul Bowl,0.739
1853719856157176129,data/images1225.jpeg,Kebab meat and chips and cheese,0.501
1802755528679973062,data/images1226.jpeg,BBQ pulled pork loaded fries,0.924
1843024490852454726,data/images1229.jpeg,M&M's,0.226
1849540389340061982,data/images1230.jpeg,Pizza and chips,0.512
1458518520103378950,data/images1231.jpeg,Cheeseburger,0.144
1626651446950170635,data/images1233.jpeg,Sausage in lompe,0.473
1649736685205217280,data/images1235.jpeg,Hähnchenschnitzel,0.916
1935361732916166704,data/images1236.jpeg,Garlic and pickled mushroom rice ball,0.395
1653371509539258369,data/images1239.jpeg,Nashville hot vegan sandwich,0.726
1774426241589706924,data/images1240.jpeg,10 inch sausage roll,0.88
1706032512378495144,data/images1241.jpeg,Meat in a bun,0.915
1815041643612938635,data/images1242.jpeg,Peppered steak pie,0.853
1488593870468300807,data/images1243.jpeg,Chicken nuggets and chips,0.676
1579519146244870146,data/images1244.jpeg,Salt beef bagel,0.467
100017,data/images1245.jpeg,Hot dog,0.389
1478817410505453573,data/images1247.jpeg,Chili beef loaded fries,0.818
1746167221338984943,data/images1250.jpeg,Lamb doner kebab,0.623
1827361194736242896,data/images1251.jpeg,Portion of chips,0.418
1634909155248177152,data/images1254.jpeg,Chicken tikka and rice naan,0.917
1598746818002579456,data/images1257.jpeg,Chicken shawarma,0.399
1571468534902923264,data/images1258.jpeg,Fried chicken and chips,0.917
1923673211167801751,data/images1260.jpeg,Pizza,0.694
1619860941906251776,data/images1261.jpeg,Entrevero,0.288
1573756459606843392,data/images1263.jpeg,The stone burger,0.758
1472980199629332491,data/images1264.jpeg,Pepperoni pizza cob,0.559
1507726927053926405,data/images1265.jpeg,Butter chicken and rice,0.493
1847568134321901779,data/images1266.jpeg,Superfood bowl,0.582
1854918866037600312,data/images1267.jpeg,Chilaquiles con arrachera,0.69
1631759040895148034,data/images1269.jpeg,Chicken gyros,0.765
1898716711668330861,data/images1272.jpeg,Sausage bap,0.29
100125,data/images1273.jpeg,Stadium dog,0.458
1896277082201813039,data/images1274.jpeg,Swedish meatball sub,0.083
1536046586010247170,data/images1275.jpeg,Big daddy hot dog,0.612
1836146100983734297,data/images1276.jpeg,Inordinately long hot dog,0.59
1938273719232729419,data/images1277.jpeg,Chips with Nutella,0.227
1867671367673688298,data/images1278.jpeg,pie,0.256
1916125204583010359,data/images1281.jpeg,Spicy lamb flatbread,0.894
1666443532578463744,data/images1282.jpeg,Hot dog,0.656
1868289660948209857,data/images1283.jpeg,Pigs in blankets,0.49
1503083291565608964,data/images1284.jpeg,Pizza slice and a beer,0.292
1880313510951096335,data/images1286.jpeg,"Pie, peas and gravy",0.238
1717957943709020581,data/images1288.jpeg,Hot dog,0.186
1661017022036344832,data/images1289.jpeg,Pepperoni pizza burger,0.811
100330,data/images1290.jpeg,Breakfast deal,0.083
1754091006079672348,data/images1292.jpeg,Katsu curry,0.889
100152,data/images1294.jpeg,Pulled pork fries,0.801
1487487601187729411,data/images1296.jpeg,Double cheese burger with bacon,0.854
1889713839752483067,data/images1298.jpeg,Anchovies,0.119
1898827228731134079,data/images1299.jpeg,Pulled pork hotdog,0.696
1667387539445907458,data/images1300.jpeg,Beef vindaloo,0.611
1651621901490429969,data/images1301.jpeg,"Fish, chips and mushy peas",0.53
1502651036607078405,data/images1302.jpeg,Fish finger sandwich,0.445
1688938270044905472,data/images1306.jpeg,Southern fried chicken,0.878
1498285382215086093,data/images1307.jpeg,Steak and black pudding pie,0.873
1858225276615807409,data/images1308.jpeg,Double cheeseburger,0.84
1921259365689876757,data/images1309.jpeg,Haggis pie,0.426
1928750339135504683,data/images1311.jpeg,Klobása,0.444
1488991113641930753,data/images1313.jpeg,Pepperoni pizza cones,0.675
1860049428083802593,data/images1314.jpeg,Devon Steak Pasty,0.542
100421,data/images1315.jpeg,Bratwurst,0.321
1513885700239802372,data/images1317.jpeg,Chicken tikka kebab,0.757
100139,data/images1318.jpeg,Walking cheezit Nachos,0.165
100264,data/images1319.jpeg,Cheesy bacon fries,0.767
1774763451916624377,data/images1320.jpeg,Korean BBQ chicken waffle cone,0.85
1465743161385533443,data/images1325.jpeg,Doner kebab and chilli sauce pie,0.432
1874777327059747153,data/images1326.jpeg,Loaded fries,0.745
1505245851438002182,data/images1327.jpeg,"Pie, mushy peas and gravy",0.372
1689674302956740625,data/images1328.jpeg,Turkey schnitzel,0.861
1626570863360237568,data/images1329.jpeg,Chicken Achari curry and rice,0.951
1497572329727143938,data/images1331.jpeg,Pulled pork and gravy roll,0.819
1652735712846913538,data/images1332.jpeg,Macaroni cheese,0.802
1501324831966457861,data/images1333.jpeg,Pastel de carne,0.84
1944897416869609636,data/images1334.jpeg,Polish hot dog,0.304
100271,data/images1336.jpeg,Hot dog and a beer,0.4
1937905572315287911,data/images1337.jpeg,Double cheeseburger and chips,0.867
1857421597348340072,data/images1338.jpeg,Hot dog,0.337
1605281099885826048,data/images1339.jpeg,Bombay sandwich,0.344
1582051266515329024,data/images1343.jpeg,Hot dog,0.214
1656323528868741122,data/images1344.jpeg,Meat and potato pie,0.681
1511635413768757252,data/images1345.jpeg,Katsu chicken curry,0.911
1779959069882679633,data/images1347.jpeg,Chicken quesadilla,0.389
1558205268076404739,data/images1348.jpeg,Pork sandwich,0.441
1892811564400488856,data/images1349.jpeg,Curry and a pint,0.782
1683192459994562561,data/images1350.jpeg,Double cheeseburger with bacon,0.916
100194,data/images1352.jpeg,BBQ mac and cheese,0.277
1476239929306984451,data/images1354.jpeg,"Pie, chips, mushy peas and gravy",0.396
1536795430192816128,data/images1356.jpeg,Spinach fatayer,0.541
1809572483118387689,data/images1357.jpeg,Hawk Burger,0.771
1481345893672620037,data/images1358.jpeg,Sausage and mash,0.388
1601611091985203200,data/images1360.jpeg,"Pie, mash and liquor",0.173
1619730577695051776,data/images1361.jpeg,Currywurst and beer,0.68
100268,data/images1362.jpeg,Retro day bargain,0.339
1552405186517372929,data/images1363.jpeg,Chakundari chicken gyro,0.462
1835318730508710398,data/images1365.jpeg,Chicken curry burger,0.65
1827804458106916964,data/images1366.jpeg,"Pie, mash and liquor",0.445
100350,data/images1368.jpeg,Potatoes,0.365
1908517544325001456,data/images1370.jpeg,Curry and rice,0.658
1624404535161528321,data/images1372.jpeg,Breakfast wrap,0.921
1823422537121817060,data/images1374.jpeg,Steak and chips,0.854
1497190704333918209,data/images1375.jpeg,Double cheeseburger with chips on a roll,0.519
1822247630635774443,data/images1377.jpeg,Today's Special,0.81
1829891643107099083,data/images1378.jpeg,Bacon cheese burger,0.525
1582798455998918656,data/images1379.jpeg,Pepperoni pizza fries,0.512
1461282797423837185,data/images1380.jpeg,Pulled pork nachos,0.74
1851195267824930999,data/images1381.jpeg,Burger with gherkins,0.185
1577279974952013824,data/images1385.jpeg,Hot dog,0.678
1515692995068284928,data/images1386.jpeg,Panado sandwich,0.434
1615063818895298572,data/images1387.jpeg,Pulled pork and gravy,0.64
1895841175153885250,data/images1388.jpeg,"Pie, mash and gravy",0.456
1504377334249443328,data/images1389.jpeg,Chicken burger,0.346
1496197665788465152,data/images1390.jpeg,Parmo in a bun,0.851
1685688127812247552,data/images1392.jpeg,Cheeseburger,0.177
1824839663208796240,data/images1393.jpeg,The gaffer burger,0.921
100284,data/images1394.jpeg,Chorizo sandwich,0.441
100040,data/images1396.jpeg,Burger,0.064
1498041024509321224,data/images1400.jpeg,Chicken tenders and fries,0.787
1855587631221899308,data/images1401.jpeg,Peppercorn steak,0.671
1944716260270325867,data/images1403.jpeg,The Legend Burger,0.828
1849804750230794341,data/images1405.jpeg,Steak and peppercorn fries,0.687
1496466577059086343,data/images1406.jpeg,Pulled pork burger and hot dog,0.732
1483850887848243204,data/images1411.jpeg,"Pie, mash, peas and gravy",0.376
1878124951825166400,data/images1412.jpeg,Loaded Nachos,0.713
1908932277645508853,data/images1413.jpeg,Fish sandwich,0.218
1515285851147808775,data/images1416.jpeg,Jerk chicken and rice,0.714
1648625569788055552,data/images1419.jpeg,Long fries with cheese,0.718
1456300996351647748,data/images1420.jpeg,Sausage and chips with curry sauce,0.387
1783948081693589756,data/images1421.jpeg,Tacos,0.61
1789722590619009424,data/images1422.jpeg,Sausage and bread,0.313
1492846987602968581,data/images1424.jpeg,Dirty roasties,0.547
1691031688787189760,data/images1425.jpeg,Chicken and pork skewers,0.94
1823391591652073560,data/images1426.jpeg,Local farm ice cream,0.617
1507099660485337088,data/images1427.jpeg,Jerk chicken,0.553
1703090505683276063,data/images1428.jpeg,Double cheeseburger,0.921
1705945020962947499,data/images1429.jpeg,Matjes herring sandwich,0.246
1569355691311210499,data/images1430.jpeg,The Soul,0.882
1590775538238754816,data/images1431.jpeg,Grilled meat,0.788
1853123436895199276,data/images1432.jpeg,Mixed barbecue,0.498
1547919188768858113,data/images1437.jpeg,Margherita pizza,0.836
1497978198180741121,data/images1438.jpeg,Wings and chips,0.901
1506608310329425922,data/images1439.jpeg,Ultimate Burger with chips,0.91
1846276614725714034,data/images1445.jpeg,hotdog,0.258
1462714236082216963,data/images1448.jpeg,"Pie, mash and liquor",0.291
1823444719755501905,data/images1449.jpeg,Chili and chips,0.388
1650101559642947588,data/images1450.jpeg,Double cheeseburger jumbo hot dog,0.79
1508420609822371843,data/images1452.jpeg,Steak and black pudding pie,0.584
1748071470763258371,data/images1453.jpeg,Chorizo hot dog,0.796
1510671249462251520,data/images1454.jpeg,Sausage water,0.205
1510615330107834368,data/images1455.jpeg,Zapiekanka z salami,0.845
1912931071223537678,data/images1457.jpeg,Full hog burger,0.796
1505591863969034256,data/images1459.jpeg,Holy f*ck pork rib pie,0.89
1552690884575199232,data/images1463.jpeg,"Pie, chips, peas and gravy",0.319
100461,data/images1465.jpeg,BBQ pit beef sandwich,0.543
100260,data/images1466.jpeg,Fried chicken,0.602
1460248417335230470,data/images1469.jpeg,Chicken and halloumi wraps,0.778
1558830654237835264,data/images1470.jpeg,Pizza and Peroni,0.761
1906088175891513568,data/images1471.jpeg,Sausage,0.508
1737157096318161136,data/images1472.jpeg,The Animal burger,0.854
1518255209201475584,data/images1473.jpeg,Pulled pork and beef,0.87
1845540027851211135,data/images1475.jpeg,Flatbreads,0.818
1463126682920005640,data/images1477.jpeg,Fish n chips,0.764
1475882052822179841,data/images1478.jpeg,Chicken bites and chips,0.599
1827343524645192160,data/images1479.jpeg,Homemade scone,0.538
1614618754876428288,data/images1482.jpeg,Donner meat and chips,0.648
1892953062811005264,data/images1483.jpeg,Meatball sandwich,0.318
1510576739138752515,data/images1484.jpeg,Sausage roll,0.118
1581570779451621376,data/images1486.jpeg,Breakfast,0.48
1923084277186519269,data/images1487.jpeg,Double bacon cheeseburger,0.831
1503408869258801153,data/images1488.jpeg,Stadionwurst,0.819
1695517630025617833,data/images1489.jpeg,Gaffer burger,0.859
1833936503887757499,data/images1490.jpeg,Burger and chips,0.688
1945184060080300333,data/images1491.jpeg,Pie and peas,0.382
1493167894515101701,data/images1492.jpeg,Chicken and chips,0.679
1898701663751319984,data/images1494.jpeg,Full English breakfast box,0.406
1731023523198407066,data/images1495.jpeg,Tropeiro,0.876
1742505655645163815,data/images1499.jpeg,Chicken goujons and chips,0.932
1856414410585297300,data/images1500.jpeg,Cottage pie,0.347
1709297567635210700,data/images1501.jpeg,Large doner meat,0.785
1967045272552231334,data/images1502.jpeg,Fire dog,0.575
1514942167525072908,data/images1503.jpeg,Two sausage hot dog,0.373
1616138675989147648,data/images1504.jpeg,Chicharones,0.901
1692159158525497371,data/images1505.jpeg,Pork in a bun,0.84
1501655008122654722,data/images1508.jpeg,"""Deep South"" burger",0.76
1600223837529915392,data/images1509.jpeg,Chips and cheese,0.211
1824802176796942832,data/images1511.jpeg,Loaded roasties,0.545
1520878959151493121,data/images1512.jpeg,Pastel de carne,0.749
1651567120126300160,data/images1513.jpeg,Pizza donut,0.605
1728374713250894182,data/images1514.jpeg,Chicken and beer,0.952
1545786075641151489,data/images1515.jpeg,Steak pie,0.891
100304,data/images1516.jpeg,Freshly made pizza,0.705
100201,data/images1518.jpeg,Croissant,0.665
1601977894020222976,data/images1520.jpeg,Cheesy chips,0.845
1923884327860945236,data/images1522.jpeg,Cheesy Corn Brisketachos,0.173
1487117692108779521,data/images1524.jpeg,Wigan kebab,0.537
1587069356206395392,data/images1525.jpeg,Roast lamb,0.847
1664044594806378497,data/images1527.jpeg,Short rib grilled cheese,0.751
1835822198642168137,data/images1528.jpeg,Korean corn dog,0.865
1507993000038879236,data/images1529.jpeg,Roast beef and gravy roll,0.667
1594321276541304834,data/images1530.jpeg,Salt and pepper squid,0.585
1784204814731067595,data/images1531.jpeg,Cheese filled bratwurst,0.512
100006,data/images1533.jpeg,Mac and cheese,0.316
1946570364131143919,data/images1535.jpeg,Cheesy chips,0.333
1813751115521081617,data/images1537.jpeg,The Skyrosa,0.588
1822712816572207347,data/images1538.jpeg,Masala potatoes,0.457
1850625295944159736,data/images1540.jpeg,Hot dog,0.624
1708432514665050453,data/images1544.jpeg,Zsiros kenyér,0.338
1903907098695455218,data/images1545.jpeg,"Sausage, pickle and bread",0.741
100280,data/images1546.jpeg,Steak pie with gravy,0.546
1458744163256750081,data/images1548.jpeg,Chicken tenders,0.887
1656805471133609989,data/images1552.jpeg,Pepperoni pizza,0.721
1492125462734254090,data/images1556.jpeg,Garlic fries and cheese pizza,0.327
1703511480593768737,data/images1558.jpeg,Purple Philly cheesesteak,0.13
1716847763030180218,data/images1559.jpeg,Bagels,0.78
1666115296829009924,data/images1560.jpeg,Hot roast pork in gravy,0.768
1692947923334574160,data/images1562.jpeg,Yorkshire pudding wrap,0.837
1657053339547316225,data/images1563.jpeg,Chicken burger and chips,0.862
1934009462148284845,data/images1564.jpeg,Polish sausage hot dog,0.296
1876548736006185410,data/images1565.jpeg,Chicken wings and chips,0.665
1885344398713512013,data/images1566.jpeg,Italian sausage pizza,0.787
1817134094376980978,data/images1568.jpeg,Sausage on a stick,0.533
